itemId,passageId,gradeLevel,eligibleContent,ruleId,result,severity,evidence,failedChoiceIndices,notes,lessonId,sourceId
"cmpdgkud3006eevu9jb8e6dht:independentPractice:1","53a7495ff1814b1e","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:independentPractice:1","53a7495ff1814b1e","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:exitTicket:1","e09a47fe277bf8bd","3","CC.1.3.3.C","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[0,1,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:exitTicket:1","e09a47fe277bf8bd","3","CC.1.3.3.C","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgkud3006eevu9jb8e6dht:exitTicket:1","e09a47fe277bf8bd","3","CC.1.3.3.C","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgkud3006eevu9jb8e6dht","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:1","b0ae63dceed41ac6","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:1","b0ae63dceed41ac6","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:1","b0ae63dceed41ac6","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:2","ed01e85e5c8713b6","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:2","ed01e85e5c8713b6","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:2","ed01e85e5c8713b6","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:1","1c3459005d636146","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:1","1c3459005d636146","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:1","1c3459005d636146","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,2]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:2","33cff31a4eb3357a","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:2","33cff31a4eb3357a","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:2","33cff31a4eb3357a","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:4","9845f9263f75aae8","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:4","9845f9263f75aae8","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:4","9845f9263f75aae8","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:1","d4c0c06bfd7a42f2","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:1","d4c0c06bfd7a42f2","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:1","d4c0c06bfd7a42f2","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","d727585394cc8eca","3","CC.1.3.3.D","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","d727585394cc8eca","3","CC.1.3.3.D","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","d727585394cc8eca","3","CC.1.3.3.D","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,1,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:guidedPractice:2","ed01e85e5c8713b6","3","CC.1.3.3.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the narrator s perspective in this passage","[]","stem template reused across 4 passage-linked reading MCQs.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:2","33cff31a4eb3357a","3","CC.1.3.3.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the narrator s perspective in this passage","[]","stem template reused across 4 passage-linked reading MCQs.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:independentPractice:4","9845f9263f75aae8","3","CC.1.3.3.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the narrator s perspective in this passage","[]","stem template reused across 4 passage-linked reading MCQs.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgm4f3006mevu91x36jxg8:masteryCheck:3","d727585394cc8eca","3","CC.1.3.3.D","PSSA_MCQ_TEMPLATE_LANGUAGE_REUSE","FAIL","BLOCKER","stem:what is the narrator s perspective in this passage","[]","stem template reused across 4 passage-linked reading MCQs.","cmpdgm4f3006mevu91x36jxg8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:guidedPractice:1","862b418c1ab1de8f","3","CC.1.3.3.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[0,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:guidedPractice:1","862b418c1ab1de8f","3","CC.1.3.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:guidedPractice:1","862b418c1ab1de8f","3","CC.1.3.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:independentPractice:1","eb54f8bf155b8c34","3","CC.1.3.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:independentPractice:1","eb54f8bf155b8c34","3","CC.1.3.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:masteryCheck:1","789aa1825a59eee3","3","CC.1.3.3.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdgpv0n006zevu9ueolu61j:masteryCheck:1","789aa1825a59eee3","3","CC.1.3.3.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdgpv0n006zevu9ueolu61j","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:guidedPractice:1","15fb2c712453230c","4","CC.1.1.4.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=3/4","[2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:guidedPractice:1","15fb2c712453230c","4","CC.1.1.4.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:guidedPractice:1","15fb2c712453230c","4","CC.1.1.4.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:independentPractice:1","f467e48ebdef075e","4","CC.1.1.4.E","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=1/4","[0,2,3]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:independentPractice:1","f467e48ebdef075e","4","CC.1.1.4.E","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdha1hu00abevu9csx08m68:independentPractice:1","f467e48ebdef075e","4","CC.1.1.4.E","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdha1hu00abevu9csx08m68","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:guidedPractice:1","0c0eb5d3718add21","4","CC.1.2.4.A","PSSA_MCQ_PASSAGE_SPECIFIC_CHOICES","FAIL","BLOCKER","concreteChoices=2/4","[1,2]","Each choice needs at least two passage-specific content words, and at least three choices need concrete passage details.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:guidedPractice:1","0c0eb5d3718add21","4","CC.1.2.4.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:guidedPractice:1","0c0eb5d3718add21","4","CC.1.2.4.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:1","02c5e77cd680b242","4","CC.1.2.4.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:1","02c5e77cd680b242","4","CC.1.2.4.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:4","2aea633702beaf68","4","CC.1.2.4.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:independentPractice:4","2aea633702beaf68","4","CC.1.2.4.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:masteryCheck:1","71585faeea97a149","4","CC.1.2.4.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhas9n00ajevu9teh71x9k:masteryCheck:1","71585faeea97a149","4","CC.1.2.4.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[1,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdhas9n00ajevu9teh71x9k","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhcgsm00awevu9rk3hmgr4:guidedPractice:1","b179441f67dca267","4","CC.1.2.4.A","PSSA_MCQ_CHOICE_EVIDENCE_LINKS_REQUIRED","FAIL","BLOCKER","missing rationale/evidenceLinks","[0,1,2,3]","Each structured choice needs a rationale and at least one evidence link.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdhcgsm00awevu9rk3hmgr4:guidedPractice:1","b179441f67dca267","4","CC.1.2.4.A","PSSA_MCQ_DISTRACTOR_ROLE_REQUIRED","FAIL","BLOCKER","invalid distractorRole/isCorrect pairing","[0,2,3]","Distractors need a valid role; the correct choice must have distractorRole null.","cmpdhcgsm00awevu9rk3hmgr4","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
