itemId,gradeLevel,passageId,passageTitle,eligibleContent,ecDescription,ecSkillFamily,questionType,stem,targetWordOrPhrase,observedSkillPattern,expectedSkillPattern,evidenceSpan,stemSkillSignals,skillMatchResult,skillMatchConfidence,mismatchReason,notes,lessonId,sourceId
"cmpdmurek0118evu9j5ct4z2y:exitTicket:1","7","8c4a2ae28d8a2f19","Making Inferences from Text passage 8","CC.1.2.7.B","","unknown","MCQ","What can be inferred about the colonists' attitude toward British laws?","","inference","unknown","","inference","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmurek0118evu9j5ct4z2y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmxkrt011gevu9lgkrwzj8:guidedPractice:1","7","f048abefeb9e8714","Understanding Author's Purpose and Rhetorical Choices passage 1","CC.1.2.7.D","","unknown","MCQ","What is the author's purpose in the passage about bees?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:1","7","8b60a5f4ac3cc0fc","Understanding Author's Purpose and Rhetorical Choices passage 3","CC.1.2.7.D","","unknown","MCQ","What is the author's purpose in the passage about Thomas Edison?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmxkrt011gevu9lgkrwzj8:independentPractice:4","7","2996e5371c7b7a48","Understanding Author's Purpose and Rhetorical Choices passage 5","CC.1.2.7.D","","unknown","MCQ","What is the author's purpose in the passage about pollinators?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmxkrt011gevu9lgkrwzj8:exitTicket:1","7","f1918aa5e4632929","Understanding Author's Purpose and Rhetorical Choices passage 6","CC.1.2.7.D","","unknown","MCQ","What is the author's purpose in the passage about voting rights?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdmxkrt011gevu9lgkrwzj8:masteryCheck:1","7","e613ed6ef0b0068b","Understanding Author's Purpose and Rhetorical Choices passage 8","CC.1.2.7.D","","unknown","MCQ","What is the author's purpose in the passage about Vincent van Gogh?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdmxkrt011gevu9lgkrwzj8","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn2k4r0120evu9e0u3rx6y:guidedPractice:3","7","779965322f5f5d2a","Understanding Text Structure Effects passage 3","CC.1.2.7.E","","unknown","MCQ","Which text structure is used in the passage about Oliver's journey?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn2k4r0120evu9e0u3rx6y:independentPractice:3","7","ee138f10423eb9ce","Understanding Text Structure Effects passage 6","CC.1.2.7.E","","unknown","MCQ","What text structure is used in the passage about renewable energy sources?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn2k4r0120evu9e0u3rx6y:exitTicket:1","7","8a8736e6e1dec56e","Understanding Text Structure Effects passage 8","CC.1.2.7.E","","unknown","MCQ","What text structure is used in the passage about the history of the printing press?","","craft_structure","unknown","","craft_structure|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:1","7","639bbd5463f1d86c","Understanding Text Structure Effects passage 10","CC.1.2.7.E","","unknown","MCQ","What text structure is used in the passage about Leonardo da Vinci's life?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn2k4r0120evu9e0u3rx6y:masteryCheck:3","7","b2f83684e5d3598d","Understanding Text Structure Effects passage 12","CC.1.2.7.E","","unknown","MCQ","What text structure is used in the passage about the history of the bicycle?","","craft_structure","unknown","","craft_structure|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn2k4r0120evu9e0u3rx6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:guidedPractice:1","7","e441582b208b0850","Evaluating Argument Claim Strength passage 1","CC.1.2.7.G","","unknown","MCQ","What is the main claim of the passage about the importance of the ocean?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:independentPractice:1","7","79fc5c59e4cbed14","Evaluating Argument Claim Strength passage 4","CC.1.2.7.G","","unknown","MCQ","What is the main claim of the passage about Marie Curie's impact on science?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:independentPractice:4","7","32f7ce7c5246e835","Evaluating Argument Claim Strength passage 7","CC.1.2.7.G","","unknown","MCQ","What is the main claim of the passage about the benefits of space exploration?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:exitTicket:1","7","6ddcf6a62cd681bf","Evaluating Argument Claim Strength passage 8","CC.1.2.7.G","","unknown","MCQ","What is the main claim of the passage about the New Deal?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdn756z012oevu91hvv2l0h:masteryCheck:1","7","7530498069d03774","Evaluating Argument Claim Strength passage 10","CC.1.2.7.G","","unknown","MCQ","What is the main claim of the passage about Leonardo da Vinci?","","informational_elements","unknown","","informational","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdn756z012oevu91hvv2l0h","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr5mjm000ies455h6l2m6y:guidedPractice:1","7","64796fcc7ecbca36","Exploring Theme in Literary Texts passage 1","CC.1.3.7.A","","unknown","MCQ","What is the main theme of the passage about Marie Curie?","","plain_recall","unknown","","plain_recall","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr5mjm000ies455h6l2m6y:independentPractice:1","7","605470187fd1b13c","Exploring Theme in Literary Texts passage 4","CC.1.3.7.A","","unknown","MCQ","What theme is suggested by Anjali's story of pursuing education despite challenges?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr5mjm000ies455h6l2m6y:exitTicket:1","7","6988959c6bcd3c8a","Exploring Theme in Literary Texts passage 7","CC.1.3.7.A","","unknown","MCQ","What theme is suggested by a story about a teacher who overcomes obstacles to provide education?","","inference","unknown","","inference|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr5mjm000ies455h6l2m6y:masteryCheck:1","7","229fd5bb1ee48361","Exploring Theme in Literary Texts passage 9","CC.1.3.7.A","","unknown","MCQ","What is the main theme of the story about Thomas, the young inventor?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr5mjm000ies455h6l2m6y","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnawxp0132evu9421t2kdi:guidedPractice:1","7","5d041c43fafd0e32","Understanding Character Motivation and Theme passage 1","CC.1.3.7.C","","unknown","MCQ","What motivates the main character in the passage?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnawxp0132evu9421t2kdi","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr7uap000ves45o6w35qba:guidedPractice:1","7","3aad5b395796424a","Understanding Plot and Conflict passage 1","CC.1.3.7.C","","unknown","MCQ","What is the main conflict in the passage?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr7uap000ves45o6w35qba:independentPractice:1","7","96afb468c444619a","Understanding Plot and Conflict passage 3","CC.1.3.7.C","","unknown","MCQ","What is the climax of the story?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdr7uap000ves45o6w35qba:masteryCheck:1","7","ab2474f75617f85b","Understanding Plot and Conflict passage 5","CC.1.3.7.C","","unknown","MCQ","What is the main conflict in the passage?","","literature_elements","unknown","","literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdr7uap000ves45o6w35qba","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfohx013cevu9qi18uk0t:guidedPractice:1","7","b7ed56f1fa5c28d0","Understanding Point of View in Texts passage 1","CC.1.3.7.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfohx013cevu9qi18uk0t:independentPractice:1","7","c0f818321b126b85","Understanding Point of View in Texts passage 3","CC.1.3.7.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfohx013cevu9qi18uk0t:exitTicket:1","7","90f58edeec37f451","Understanding Point of View in Texts passage 5","CC.1.3.7.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfohx013cevu9qi18uk0t:masteryCheck:1","7","cc1f9ec2dc1cc812","Understanding Point of View in Texts passage 6","CC.1.3.7.D","","unknown","MCQ","What is the point of view in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfohx013cevu9qi18uk0t","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfrkl013kevu9alffqe61:guidedPractice:1","7","6efbcc73a9c2a1a4","Understanding Narrator Reliability and Perspective passage 1","CC.1.3.7.D","","unknown","MCQ","What type of narrator is used in the passage?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfrkl013kevu9alffqe61","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfrkl013kevu9alffqe61:independentPractice:1","7","498a4f0abb925452","Understanding Narrator Reliability and Perspective passage 4","CC.1.3.7.D","","unknown","MCQ","What is the narrator's perspective on their great-grandfather?","","craft_structure","unknown","","craft_structure","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfrkl013kevu9alffqe61","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfrkl013kevu9alffqe61:independentPractice:3","7","2a907f3bca01431c","Understanding Narrator Reliability and Perspective passage 6","CC.1.3.7.D","","unknown","MCQ","How does the narrator's perspective influence the story?","","craft_structure","unknown","","craft_structure|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfrkl013kevu9alffqe61","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
"cmpdnfrkl013kevu9alffqe61:exitTicket:1","7","4d43c94323490d22","Understanding Narrator Reliability and Perspective passage 8","CC.1.3.7.D","","unknown","MCQ","What type of narrator is used in the story?","","craft_structure","unknown","","craft_structure|literary","WARN","0.45","EC skill family could not be classified deterministically.","Human review needed.","cmpdnfrkl013kevu9alffqe61","archive-db-exported-lesson-bundles:audit_exports/pssa_audit_bundle_TEST"
